Wechselrichter Logdaten
Wechselrichter Nr:	255
Name:	SPV_Monitor    
akt. Zeit:	  13976816

Logdaten U[V], I[mA], P[W], E[kWh], F[Hz], R[kOhm], Ain T[digit], Zeit[sec]
Zeit	DC1 U	DC1 I	DC1 P	DC1 T	DC1 S	DC2 U	DC2 I	DC2 P	DC2 T	DC2 S	DC3 U	DC3 I	DC3 P	DC3 T	DC3 S	AC1 U	AC1 I	AC1 P	AC1 T	AC2 U	AC2 I	AC2 P	AC2 T	AC3 U	AC3 I	AC3 P	AC3 T	AC F	FC I	Ain1	Ain2	Ain3	Ain4	AC S	Err	ENS S	ENS Err	KB S	total E	Iso R	Ereignis
    506413	   429	   340	   151	33509	16393	   432	   340	   152	33585	49162	     0	     0	     0	33251	    3	   228	  1170	   229	33364	   228	     0	     0	35111	   228	   170	    32	34998	50.0	    0	    0	    0	    0	    0	   52	    0	  3	    0
    507312	   430	   430	   187	33009	16393	   432	   430	   189	33074	49162	     0	     0	     0	32803	    3	   228	   950	   176	32876	   228	     0	     0	34047	   228	   830	   152	32917	50.0	    0	    0	    0	    0	    0	   52	    0	  3	    0
    508212	   431	   390	   173	32403	16393	   433	   390	   174	32475	49162	     0	     0	     0	32279	    3	   229	  1140	   223	32245	   229	     0	     0	33657	   228	   420	    79	33051	50.0	    0	    0	    0	    0	    0	   52	    0	  3	    0
    509112	   435	   410	   184	31879	16393	   431	   420	   186	31945	49162	     0	     0	     0	31742	    3	   230	  1320	   268	31721	   230	     0	     0	33512	   227	   290	    54	33276	50.0	    0	    0	    0	    0	    0	   52	    0	  3	    0
    510012	   436	   470	   206	31421	16393	   430	   480	   210	31483	49162	     0	     0	     0	31397	    3	   230	  1030	   198	31414	   231	     0	     0	32618	   227	   890	   167	31424	50.1	    0	    0	    0	    0	    0	   52	    0	  3	    0
    510912	   437	   490	   218	30959	16393	   433	   510	   222	31016	49162	     0	    10	     0	31020	    3	   230	  1080	   210	30969	   230	     0	     0	32163	   227	   930	   176	30963	50.0	    0	    0	    0	    0	    0	   52	    0	  3	    0
    511812	   436	   470	   208	30595	16393	   434	   480	   210	30666	49162	     0	    10	     0	30644	    3	   228	  1030	   197	30594	   228	     0	     0	31735	   229	   900	   170	30571	50.0	    0	    0	    0	    0	    0	   52	    0	  3	    0
    512712	   442	   560	   250	29893	16393	   435	   580	   257	29983	49162	     0	    10	     0	30197	    3	   228	  1210	   241	30041	   228	     0	     0	31270	   229	  1050	   209	29999	50.0	    0	    0	    0	    0	    0	   52	    0	  3	    0
    513612	   434	   490	   215	29692	16393	   434	   500	   221	29751	49162	     0	    10	     0	29849	    3	   229	  1070	   206	29764	   229	     0	     0	30904	   228	   930	   176	29744	50.0	    0	    0	    0	    0	    0	   52	    0	  3	    0
    514512	   432	   430	   190	29569	16393	   427	   450	   198	29605	49162	     0	    10	     0	29608	    3	   229	   710	   138	29919	   231	     0	     0	30676	   229	  1040	   200	29423	50.0	    0	    0	    0	    0	    0	   52	    0	  3	    0
